id,order_id,product_id,product_name,product_url,product_price,product_count,create_time,update_time,dt,category,position,stock,sales
717136,YS202412150001150001,6.97E+12,鸿运鸿利 虎皮卷蛋糕 香芋味 248g,,12,1,01:16.0,01:16.0,2025/4/2,糕点,B23,58,22
2641410,YS202504202303360001,6.97E+12,柠檬共和国云雾芭乐气泡果汁,,4.9,1,03:37.0,03:37.0,2025/4/22,果汁,A23,19,85
2485620,YS202504151303370001,6.97E+12,香葱蛋皮肉脯面包,,3,1,03:37.0,03:37.0,2025/4/23,面包,B24,90,21
1002112,YS202501171625270001,6.97E+12,蛋挞蛋糕,,5,1,25:28.0,25:28.0,2025/3/13,甜点,A23,19,82
213526,YSWRD2024090523424372300001,6.97E+12,ZUO一下青提龙井味茶糖,,6.9,1,42:44.0,42:44.0,2024/10/14,茶糖,B24,25,71
1283556,YS202502062234050001,6.97E+12,趣味爬楼梯,,15,1,34:06.0,34:06.0,2025/3/16,玩具,A24,66,36
393276,YS202410190453450001,6.97E+12,16g豪烩厨手撕干酱香味,,2.5,2,53:46.0,53:46.0,2025/4/20,调料,B25,55,64
327596,YS202410030002220002,6.97E+12,65g 乡咪咪氮气鸭脖蜜汁,,9,2,02:23.0,02:23.0,2024/10/6,零食,A24,48,29
1702536,YS202503100754430002,6.97E+12,潘氏猫耳朵118克,,2.9,1,54:44.0,54:44.0,2025/3/28,零食,B25,32,31
606442,89833010718361120241129PRD000015,6.97E+12,吉野物语轻享牛肉切片（原味）,,15.8,1,23:08.0,23:08.0,2025/3/13,牛肉,A25,56,45
2637366,YS202504202000580001,6.98E+12,正牛AQ111包胶不锈钢电热水壶1.8L,,68,1,00:58.0,00:58.0,2025/4/22,电壶,B26,87,12
951998,YS202501120756490001,6.98E+12,一元火机,,1,1,56:49.0,56:49.0,2025/3/30,配件,A25,57,18
1070410,YS202501231712230001,6.98E+12,指甲剪,,4,1,12:23.0,12:23.0,2025/4/18,剪刀,B26,94,78
717808,YS202412150046430001,6.98E+12,花花公子,,0.5,1,46:44.0,46:44.0,2025/4/22,牌名称,A26,53,58
1075774,YS202501240058450001,6.98E+12,山姆同款软毛牙刷6支装,,18,1,58:45.0,58:45.0,2025/4/15,牙刷,B27,18,52
478918,YS202411062133430001,6.98E+12,OBO 卡通人体润滑剂母乳香款100ml,,29,1,33:44.0,33:44.0,2024/11/26,润滑,A26,9,44
961622,YS202501130810500002,6.98E+12,糖果炮弹 酸砂糖 柠檬味 70g,,5,1,10:51.0,10:51.0,2025/2/20,糖果,B27,27,27
1008338,YS202501180207040001,6.98E+12,玩味食刻麻辣味牛蹄筋,,1,1,07:05.0,07:05.0,2025/1/19,零食,A27,65,62
311598,YS202409291907010001,6.98E+12,海成玩侠熊贝乐 橡皮糖套餐28g（森,,2,1,07:02.0,07:02.0,2025/3/15,零食,B28,3,74
1161994,YS202501292346210001,6.98E+12,牛海哥黑猪午餐肉12 g,,1,1,46:22.0,46:22.0,2025/4/8,午餐,A27,30,26
2389450,YS202504112033330001,6.98E+12,软麻花,,3,1,33:34.0,33:34.0,2025/4/20,零食,B28,25,19
374812,YS202410142238140001,6.98E+12,彩云宝贝山椒猪皮200g,,9,1,38:14.0,38:14.0,2024/11/3,零食,A28,77,33
530726,YS202411151934570001,6.98E+12,弹弓萌龙,,12.8,2,34:58.0,34:58.0,2024/12/20,玩具,B29,56,22
513210,YS202411122127210001,6.98E+12,亲气球口香爆珠,,15,1,27:21.0,27:21.0,2025/4/12,口香,A28,49,61
1579378,YS202503021234120001,6.98E+12,CC丙烯24,,22,1,34:13.0,34:13.0,2025/4/3,丙烯,B29,8,6
473602,YS202411052059550001,6.98E+12,(宝ᴗ宝)每日坚果,,5,1,59:56.0,59:56.0,2025/4/16,坚果,A29,60,19
1152614,YS202501291721320001,6.98E+12,独角鹿印章-10枚装0015,,10,1,21:32.0,21:32.0,2025/2/25,印章,B30,20,73
19438,YSWRD2024062516411539900001,6.98E+12,枸杞槟榔,,20,1,41:15.0,41:15.0,2025/2/14,枸杞，,A29,43,71
871480,YS202501032127390001,6.98E+12,海河哈密瓜牛奶220ml,,5,1,27:40.0,27:40.0,2025/4/17,饮品,B30,46,43
2150394,YS202504011948050001,6.98E+12,和为上品槟榔100袋35元,,35,1,48:05.0,48:05.0,2025/4/9,槟榔,A30,51,33
2243536,YS202504051833490001,6.98E+12,鲜蛋酥卷,,5,1,33:49.0,33:49.0,2025/4/7,点心,B31,35,46
1180826,89833010718361120250130PRD000202,6.98E+12,湘湘仔精致槟榔,,100,1,51:58.0,51:58.0,2025/3/29,槟榔,A30,89,24
489282,YS202411082100180001,6.98E+12,报春晖鸡腿,,6.5,1,00:19.0,00:19.0,2025/2/6,食品,B31,46,41
1538258,YS202502280119150001,6.98E+12,弹朋友脆脆面（蟹黄味）50g,,2,2,19:15.0,19:15.0,2025/3/29,零食,A31,88,36
2191122,YS202504031609280001,6.98E+12,脱骨侠卤香味虎皮凤爪28g,,3.5,1,09:28.0,09:28.0,2025/4/16,零食,B32,78,13
831112,YS202412301732470002,6.98E+12,五谷兔三明治（奶香味）,,3,1,32:48.0,32:48.0,2025/3/26,三明,A31,75,64
2192486,YS202504031745120001,6.98E+12,糖斯拉橡皮糖68g,,5,1,45:13.0,45:13.0,2025/4/22,糖果,B32,41,65
1472302,YS202502230019160001,6.98E+12,小美吖枸杞核桃黑芝麻丸300g/盒,,8.9,1,19:16.0,19:16.0,2025/4/8,保健,A32,97,94
1762920,YS202503140012080001,6.98E+12,天鹅啤酒,,128,1,12:09.0,12:09.0,2025/4/13,啤酒,B33,46,53
1082350,YS202501241606060001,6.98E+12,X金稻谷摩天轮吸管糖,,4.5,1,06:07.0,06:07.0,2025/3/19,糖果,A32,39,44
7608,2.02E+21,6.98E+12,滇二娃  麻辣味土豆片 50g,,3,1,16:48.0,16:48.0,2025/4/7,薯片,B33,21,64
579710,YS202411240426540001,6.98E+12,茶颜悦色海盐苏打饼干,,6,1,26:54.0,26:54.0,2025/3/2,饼干,A33,43,8
258318,YSWRD2024091602194934200001,6.98E+12,抹茶吐司,,5,1,19:49.0,19:49.0,2024/12/27,糕点,B34,77,5
1002400,YS202501171709130001,6.98E+12,素小香肠,,0.5,3,09:14.0,09:14.0,2025/4/23,香肠,A33,16,28
2552266,YS202504180043200001,6.98E+12,鲜卤花生,,7,1,43:20.0,43:20.0,2025/4/23,坚果,B34,56,4
1956788,YS202503232129050001,6.98E+12,大晟土楼地道精肉肠原味35g,,2,1,29:06.0,29:06.0,2025/4/7,肉肠,A34,93,51
2208738,YS202504040430300001,6.98E+12,bf,,7.5,1,30:30.0,30:30.0,2025/4/22,简码,B35,14,65
1029216,YS202501200038470001,6.98E+12,袜子,,5,1,38:47.0,38:47.0,2025/4/13,袜子,A34,97,85
1741552,YS202503122046270001,6.98E+12,山楂片,,4,1,46:27.0,46:27.0,2025/3/29,果片,B35,46,65
295210,YS202409251751520001,6.98E+12,打火机,,1,1,51:53.0,51:53.0,2025/4/20,火机,A35,67,98
517904,YS202411131742360001,6.98E+12,老酸奶面包,,4,1,42:37.0,42:37.0,2024/12/16,烘焙,B36,38,78
772866,YS202412222254240001,6.98E+12,258ml合吉果町双柚山茶乌龙,,2.5,1,54:25.0,54:25.0,2025/4/20,饮品,A35,83,89
1474572,YS202502230159210001,6.98E+12,兰州牛肉面,,4,1,59:21.0,59:21.0,2025/4/11,面食,B36,23,75
416992,YS202410250004440001,6.98E+12,哈哈哈,,1,1,04:45.0,04:45.0,2024/11/14,品名称,A36,78,10
992122,YS202501161721370001,6.98E+12,香菜辣丝,,5,1,21:38.0,21:38.0,2025/3/13,蔬菜,B37,56,90
315004,YS202409300942290001,6.98E+12,蛋皮肉松面包,,3.8,1,42:29.0,42:29.0,2024/10/11,糕点,A36,47,14
2493048,YS202504152121500001,6.98E+12,泡椒脆笋,,2,2,21:50.0,21:50.0,2025/4/15,脆笋,B37,67,61
1842584,YS202503180428160001,6.98E+12,辣子鸡丁,,8,1,28:17.0,28:17.0,2025/4/23,川菜,A37,29,44
1130574,YS202501281713080001,6.98E+12,打火机,,1,1,13:09.0,13:09.0,2025/2/25,火机,B38,0,44
312004,YS202409292159220001,6.98E+12,耐米速冻芒果,,5,1,59:22.0,59:22.0,2025/4/9,速冻,A37,68,41
1139540,YS202501282159470001,6.98E+12,老北京麻酱爆肚脆,,5.5,1,59:48.0,59:48.0,2025/3/8,小吃,B38,97,83
1614580,YS202503042204000001,6.98E+12,油哒哒多油海鸭蛋70g,,2.5,2,04:01.0,04:01.0,2025/4/15,蛋类,A38,53,66
1836534,YS202503172327480001,6.98E+12,加粗衣架,,10,1,27:48.0,27:48.0,2025/4/21,挂衣,B39,72,64
2502216,YS202504160225220001,6.98E+12,小马翡丽珠光假水,,10,1,25:22.0,25:22.0,2025/4/21,护肤,A38,32,98
1440964,YS202502201652270001,6.98E+12,东北冰杨枝甘露西柚芒果双棒,,2.4,1,52:28.0,52:28.0,2025/4/23,饮品,B39,32,94
1915198,YS202503220054110001,6.98E+12,俄之恋俄罗斯风味全麦果仁列巴面包（黑麦果仁）,,25,1,54:11.0,54:11.0,2025/4/7,面包,A39,0,8
2071448,YS202503290200260001,6.98E+12,消食爽,,5,1,00:27.0,00:27.0,2025/3/29,舒畅,B40,78,39
1677148,YS202503082335090001,6.98E+12,青年果神胡萝卜汁,,12.8,1,35:10.0,35:10.0,2025/4/22,果汁,A39,67,74
1899080,YS202503210438290001,6.98E+12,虎皮面包,,5,1,38:30.0,38:30.0,2025/4/1,面包,B40,18,58
1164740,YS202501300137350001,6.98E+12,怪丫头香辣味金丝牛肉,,1.5,2,37:35.0,37:35.0,2025/4/7,零食,A40,91,87
1208264,YS202502011538230001,6.98E+12,桶老白干,,25,1,38:23.0,38:23.0,2025/2/27,白酒,B41,12,76
1803118,YS202503160135310001,6.98E+12,桃李北京猛犸面包100 g,,6,1,35:32.0,35:32.0,2025/3/28,面包,A40,43,41
1180330,YS202501302332470001,6.98E+12,桃李奶棒面包240 g,,7,1,32:47.0,32:47.0,2025/3/25,烘焙,B41,6,95
1977496,YS202503242122350001,6.98E+12,桃李果子面包,,6,1,22:36.0,22:36.0,2025/4/21,面包,A41,81,92
1860602,YS202503190326060001,6.98E+12,蒙诺诚乳酪蔓越莓味21克,,2,1,26:06.0,26:06.0,2025/4/13,零食,B42,34,40
1963272,YS202503240157140001,6.98E+12,西伯利亚奶冻,,3,1,57:14.0,57:14.0,2025/4/19,冻品,A41,8,36
2065858,YS202503282301530001,6.98E+12,巧克力味面包,,5,1,01:54.0,01:54.0,2025/3/31,甜品,B42,88,14
1910678,YS202503212214320002,6.98E+12,芝麻蛋黄酥160g（盒）,,12,1,14:33.0,14:33.0,2025/4/22,糕点,A42,7,72
2364756,YS202504102113510001,7.61E+12,100G利口乐（特强薄荷味）,,20,1,13:51.0,13:51.0,2025/4/14,甜酒,B43,53,0
2366788,YS202504102239050001,8.25E+12,彩色欧式玻璃把手杯,,4,1,39:06.0,39:06.0,2025/4/17,把手,A42,40,67
1894840,YS202503210107360001,8.80E+12,黄油薯片,,15,1,07:36.0,07:36.0,2025/4/10,薯片,B43,1,41
463672,YS202411040053580001,8.80E+12,思潮大林模拟蟹肉９０克　　　　,,12.8,1,53:59.0,53:59.0,2024/12/30,海鲜,A43,16,99
614152,YS202411300415570001,8.80E+12,啵乐乐牛奶味,,5.8,1,15:57.0,15:57.0,2025/1/4,风味,B44,59,10
203930,YSWRD2024090308100390900001,8.94E+12,leto80g奶酪味威化饼,,6,1,10:04.0,10:04.0,2024/9/30,零食,A43,70,6
1215864,YS202502012342240001,8.99E+12,(印度尼西亚)MIE KREMEZZ香辣味小鸡干脆面(18g),,2.5,1,42:24.0,42:24.0,2025/3/5,小吃,B44,65,98
1850642,YS202503181907470001,8.99E+12,营多捞面,,5.5,1,07:48.0,07:48.0,2025/3/18,面食,A44,91,53
715430,YS202412141929180001,90200391,日用百货口罩,,1,1,29:19.0,29:19.0,2025/2/12,口罩,B45,62,3
1103432,YS202501260755120001,90200413,日用百货伞晴雨两用,,28,2,55:13.0,55:13.0,2025/2/16,伞具,A44,14,83
2423386,YS202504130116410001,9.06E+12,鑫景美口杯,,4.5,1,16:42.0,16:42.0,2025/4/20,杯具,B45,0,1
2625888,YS202504200911530001,9.59E+12,优の良品甘草话梅(105g),,17,1,11:54.0,11:54.0,2025/4/20,糖果,A45,31,73
1625654,YS202503051728480001,5004,洋葱,,2.86,1,28:48.0,28:48.0,2025/3/29,蔬菜,B46,47,5
2239540,YS202504051332430001,100091,25,,25,1,32:43.0,32:43.0,2025/4/15,配件,A45,33,38
292970,YS202409250026310001,10010575,奶香玉米切片,,3.9,1,26:31.0,26:31.0,2025/2/13,零食,B46,85,2
503520,89833010718361120241111PRD000015,10061065,卤味鸡肉三角饭团,,3.9,1,43:54.0,43:54.0,2024/12/6,食品,A46,89,8
302876,YS202409271329340001,109,空钩饵,,3,1,29:34.0,29:34.0,2025/3/23,饵钩,B47,80,51
2657296,YS202504211101360001,11115,绿植粉梦遮阳伞,,43.89,1,01:37.0,01:37.0,2025/4/21,遮阳,A46,19,85
657516,YS202412061958290001,12345688,江西脐橙,,6.5,1,58:30.0,58:30.0,2025/4/22,橙子,B47,90,53
375904,YS202410150128460001,19000152,百姓木塔米踩屎感男拖（黑/卡其/咖）,,12.8,1,28:46.0,28:46.0,2025/3/2,拖鞋,A47,62,53
395124,YS202410192058130001,19113166,阿尔卑斯棒棒糖,,1,3,58:14.0,58:14.0,2025/3/29,糖果,B48,63,22
1039844,YS202501210028170001,2.00E+12,文创手工冰淇淋,,18,1,28:18.0,28:18.0,2025/4/8,创手工,A47,3,84
783426,YS202412240827300001,2.20E+12,蒜苗,,7.8,1,27:31.0,27:31.0,2025/1/5,蔬菜,B48,81,50
762146,YS202412211014360001,2.20E+12,苏子叶,,1.04,1,14:36.0,14:36.0,2024/12/25,药材,A48,85,14
1462742,YS202502220431580001,3.00E+12,香蕉,,12.5,1,31:59.0,31:59.0,2025/4/11,水果,B49,28,23
395228,YS202410192124590001,3.29E+12,夏拉图臻酿古堡干红葡萄酒,,69,1,25:00.0,25:00.0,2025/4/17,红酒,A48,99,63
1937276,YS202503222357200001,3789,浮漂8元,,8,1,57:21.0,57:21.0,2025/4/2,配件,B49,44,32
2131974,YS202503312225410001,4.06E+12,测试,,1,1,25:41.0,25:41.0,2025/4/7,试可以,A49,24,74
666808,YS202412072259190001,45129148,TIROL曲奇饼干味白巧克力10g,,3,1,59:19.0,59:19.0,2025/4/23,零食,B50,25,19
359018,YS202410102227390001,4.55E+12,冈本纯薄6只装,,24.9,1,27:40.0,27:40.0,2025/2/26,避孕,A49,100,87
1245550,YS202502032303070001,4.57E+12,浅香日本百合氨基酸沐浴露~¥＃,,29.9,1,03:08.0,03:08.0,2025/3/4,沐浴,B50,65,4
848634,YS202501010247320001,4.61E+12,俄罗斯进口kdv紫皮糖扁桃仁夹心巧克力糖28g,,2.5,1,47:32.0,47:32.0,2025/3/1,糖果,A50,28,5
322840,YS202410020026350001,4.81E+12,N草蜢(cricket)一次性砂轮打火机(25支装),,5,1,26:35.0,26:35.0,2025/4/17,砂轮,B51,78,82
1163050,YS202501300021310001,4.81E+12,百乐,,30,1,21:31.0,21:31.0,2025/4/22,百乐,A50,7,12
1812312,YS202503161545450001,4.89E+12,红双喜,,30,1,45:45.0,45:45.0,2025/4/6,品名称,B51,9,30
776560,YS202412230842360001,4.89E+12,红双喜(龙凤),,11,1,42:36.0,42:36.0,2025/1/21,品牌和,A51,66,80
1098450,YS202501260009010001,4.89E+12,140g黑人超白牙膏,,10.5,1,09:02.0,09:02.0,2025/4/20,牙膏,B52,97,83
1226482,YS202502021829310001,4.89E+12,黑人超白矿物盐牙膏,,15,1,29:32.0,29:32.0,2025/4/8,牙膏,A51,50,73
1490116,YS202502240821590001,4.89E+12,2L刀唛纯正粟米油,,50,1,21:59.0,21:59.0,2025/3/8,食用,B52,70,86
945942,YS202501112144350001,4.90E+12,D诺丝超薄平面安全套,,14,1,44:35.0,44:35.0,2025/3/23,避孕,A52,48,56
1553572,YS202503010035330001,4.90E+12,剥皮青提葡萄味软糖108g,,5.6,1,35:34.0,35:34.0,2025/4/23,软糖,B53,30,38
1872210,YS202503192205560001,4.90E+12,超友味 魔芋贡菜 鲜辣味,,8,1,05:56.0,05:56.0,2025/4/21,零食,A52,0,100
660368,89833010718361120241207PRD000063,4.90E+12,蹦乐乐奶龙啵皮芒果软糖（芒果味）78g,,9.9,1,36:53.0,36:53.0,2025/4/22,零食,B53,2,88
689418,YS202412110010120001,4.90E+12,丽芝士威化饼干105g（奶酪）,,4.5,1,10:13.0,10:13.0,2025/4/14,零食,A53,50,84
525142,YS202411142043450001,4.90E+12,鹿角巷蜜桃乌龙牛乳茶123g,,5.8,1,43:46.0,43:46.0,2025/3/27,茶饮,B54,68,93
1316952,YS202502092156340001,4.90E+12,零食特区血橙多多维C胶原蛋白果汁饮料150ML,,3,1,56:34.0,56:34.0,2025/3/6,饮料,A53,7,6
620488,YS202412010112110001,4.90E+12,可口可乐铝罐装300ml,,12,2,12:12.0,12:12.0,2025/4/22,饮料,B54,29,26
1934144,YS202503222151560001,4.99E+12,三刀头,,48,1,51:56.0,51:56.0,2025/4/11,刀头,A54,57,64
1788906,YS202503150655300001,6.54E+12,牙刷,,3,1,55:31.0,55:31.0,2025/4/20,清洁,B55,22,60
71658,YSWRD2024072718011249200001,6.90E+12,临山巨锋葡萄,,19.9,2,01:12.0,01:12.0,2025/1/14,葡萄,A54,68,70
1777778,YS202503142113150001,6.90E+12,公仔红烧牛肉风味迷你碗面78g,,5.5,1,13:16.0,13:16.0,2025/3/25,面食,B55,21,93
965382,YS202501132227130001,6.90E+12,公仔上汤海鲜桶面91g,,5,1,27:14.0,27:14.0,2025/3/2,面食,A55,64,33
1582536,YS202503021757340001,6900327,溪流钓线组,,5,1,57:34.0,57:34.0,2025/3/16,钓线,B56,51,38
869782,YS202501031556480001,6.90E+12,真龙,,70,1,56:48.0,56:48.0,2025/3/13,品名称,A55,70,65
1134048,YS202501281922160001,6.90E+12,娇子（宽窄如意）,,400,1,22:16.0,22:16.0,2025/3/22,品牌和,B56,63,74
2217426,YS202504041521500001,6.90E+12,长白山(红)/条,,88,1,21:51.0,21:51.0,2025/4/22,烟叶,A56,74,71
401532,YS202410210217270001,6.90E+12,利群(新版)（条）,,190,1,17:28.0,17:28.0,2024/11/9,烟条,B57,59,66
8336,2.02E+21,6.90E+12,泰山（望岳）,,19,1,36:23.0,36:23.0,2024/8/6,山属于,A56,74,86
293560,YS202409250144010001,6.90E+12,黄金叶（硬小目标）,,16,1,44:02.0,44:02.0,2025/3/11,品牌与,B57,51,71
438012,YS202410291830050001,6.90E+12,红金龙（硬神州腾龙）,,8,1,30:06.0,30:06.0,2024/12/16,品牌和,A57,19,30
369850,YS202410131159250001,6.90E+12,白沙(硬蓝尚品)（盒）,,16,1,59:26.0,59:26.0,2024/11/3,烟盒,B58,58,0
545208,YS202411172337170001,6.90E+12,黄鹤楼(感恩中支),,26,1,37:18.0,37:18.0,2025/3/13,tes,A57,58,65
299764,YS202409261953110001,6.90E+12,南京,,22,1,53:11.0,53:11.0,2024/11/4,区特产,B58,58,84
951214,YS202501120510340001,6.90E+12,金丝猴中支,,23,1,10:34.0,10:34.0,2025/4/10,烟支,A58,87,14
1136668,YS202501282034550001,6.90E+12,红韵中支,,230,1,34:55.0,34:55.0,2025/4/17,红韵,B59,52,82
579984,YS202411240554010001,6.90E+12,云南白药牙膏 劲爽薄荷香型,,36,1,54:02.0,54:02.0,2025/4/16,牙膏,A58,52,84
1989610,YS202503250846040001,6.90E+12,古龙丁香鱼,,12,1,46:04.0,46:04.0,2025/4/17,鱼类,B59,52,57
1084610,YS202501242202160001,6.90E+12,佳宝老婆梅#,,5.5,1,02:16.0,02:16.0,2025/4/23,零食,A59,29,84
1039568,YS202501210019330001,6.90E+12,佳宝加应子¥＃,,5,1,19:34.0,19:34.0,2025/4/14,干果,B60,58,54
587892,YS202411251716460001,6.90E+12,佳宝桑葚山楂棒40g,,2.5,1,16:46.0,16:46.0,2025/1/22,零食,A59,100,19
1782462,YS202503150053160001,6.90E+12,浪奇洁能净洗衣粉168g,,2.5,1,53:16.0,53:16.0,2025/3/27,洗衣,B60,88,35
749132,YS202412191844020001,6.90E+12,嘉士利葱油薄脆饼干163g,,6.5,1,44:02.0,44:02.0,2025/3/8,饼干,A60,5,57
873854,YS202501040033540001,6.90E+12,嘉士利果乐果香草莓果酱味夹心饼干76g,,2.9,1,33:54.0,33:54.0,2025/3/30,零食,B61,67,18
614998,YS202411300902130001,6.90E+12,嘉士利威化(草莓,,3.5,1,02:14.0,02:14.0,2025/4/15,零食,A60,10,23
510550,YS202411120420520001,6.90E+12,光明260g草莓果粒酸牛奶260g,,9,1,20:52.0,20:52.0,2025/4/9,酸牛奶,B61,99,14
1890832,YS202503202237280001,6.90E+12,可盖可垫杯子1.8x2,,55,1,37:29.0,37:29.0,2025/3/30,杯子,A61,16,5
818578,YS202412290120570001,6.90E+12,怡宝纯净水2.08升,,28,2,20:58.0,20:58.0,2025/3/23,纯净,B62,48,62
430180,YS202410272236530001,6.90E+12,六神银耳香皂,,4,1,36:53.0,36:53.0,2025/3/3,香皂,A61,75,24
1460824,YS202502220215430001,6.90E+12,泸州老窖二曲白酒/992/100160%,,19.9,1,15:43.0,15:43.0,2025/3/6,白酒,B62,29,37
2186718,YS202504030855200001,6.90E+12,350g白猫内衣洗衣液*薰衣草,,14,1,55:20.0,55:20.0,2025/4/10,洁用品,A62,37,26
1094242,YS202501251720370001,6.90E+12,恒顺镇江香醋500ml,,9,1,20:37.0,20:37.0,2025/4/18,调味品,B63,26,23
7348,2.02E+21,6.90E+12,哇哈哈,,7,1,57:19.0,57:19.0,2025/4/16,品名称,A62,36,45
303118,YS202409271604100001,6.90E+12,哇哈哈大红枣酸奶,,5,1,04:10.0,04:10.0,2025/3/29,饮品,B63,80,88
384764,YS202410170405380001,6.90E+12,娃哈哈纯净水大桶14.8L,,25,1,05:39.0,05:39.0,2024/12/31,纯净,A63,26,14
517360,YS202411131337160001,6.90E+12,娃哈哈白桃味苏打水350ml,,3,1,37:16.0,37:16.0,2024/12/29,饮料,B64,95,23
1191276,YS202501311842370001,6.90E+12,凡士林修护保湿原味润唇膏3.5g,,28,1,42:37.0,42:37.0,2025/4/22,润唇,A63,11,5
658080,YS202412062118180001,6.90E+12,七日香人参倍润护手霜,,10.9,1,18:19.0,18:19.0,2025/1/29,润护,B64,42,59
1871392,YS202503192112030001,6.90E+12,七里香儿童倍润保湿霜黄色50g,,16,1,12:04.0,12:04.0,2025/4/13,乳霜,A64,90,37
2380776,YS202504111036420001,6.90E+12,520g海天薄盐蚝油,,10.8,1,36:42.0,36:42.0,2025/4/18,调味品,B65,94,92
1549152,YS202502282106180001,6.90E+12,N海天蚝油(265ML),,6.5,1,06:19.0,06:19.0,2025/4/16,调味酱,A64,95,100
2637972,YS202504202029550001,6.90E+12,海天 蚝油皇 260g/瓶,,6.5,1,29:56.0,29:56.0,2025/4/22,调味酱,B65,33,36
697496,YS202412120036150002,6.90E+12,宝丰金标白酒500ml,,45,1,36:15.0,36:15.0,2025/3/26,白酒,A65,34,9
437288,YS202410291145570001,6.90E+12,[115]甘竹牌豆鼓鲮鱼罐头#,,18.5,1,45:58.0,45:58.0,2025/4/23,罐头,B66,70,65
11346,2.02E+21,6.90E+12,脉动 电解质西柚口味运动饮料 600ml/瓶,,6,1,41:02.0,41:02.0,2024/12/24,饮料,A65,5,67
390596,89833010718361120241018PRD000028,6.90E+12,双汇鱼肉肠80g,,2.5,1,29:17.0,29:17.0,2025/3/17,肉肠,B66,10,21
309256,YS202409290120590001,6.90E+12,270克双汇加钙王火腿肠,,9.35,1,20:59.0,20:59.0,2025/1/10,火腿,A66,3,25
2049158,YS202503280125010001,6.90E+12,双汇优惠装,,9.9,1,25:02.0,25:02.0,2025/3/28,优惠,B67,63,95
370724,YS202410132023230001,6.90E+12,马克波罗,,2.2,1,23:23.0,23:23.0,2024/11/13,牌名称,A66,63,66
2113880,YS202503310041110001,6.90E+12,燕京V10精酿白啤,,9.5,2,41:11.0,41:11.0,2025/4/9,啤酒,B67,22,59
1715934,YS202503110349050001,6.90E+12,燕京8度大白罐,,5,4,49:05.0,49:05.0,2025/4/15,啤酒,A67,52,85
386250,YS202410171931190001,6.90E+12,飘柔多效滋润修护洗发露-人参滋养200ml（1箱*24瓶）,,13.9,1,31:19.0,31:19.0,2025/4/6,洗护,B68,67,43
1163990,YS202501300053500001,6.90E+12,潘婷 PRO-V丝质顺滑洗发露 750ml/瓶,,58,1,53:51.0,53:51.0,2025/4/13,洗发,A67,18,17
4432,2.02E+21,6.90E+12,七度空间 优雅丝柔 超长夜用卫生巾 338mm,,11.5,1,35:56.0,35:56.0,2025/3/23,巾垫,B68,50,82
389314,YS202410180713360001,6.90E+12,7110七度空间10P绢爽日用,,10.45,1,13:37.0,13:37.0,2025/4/12,日用,A68,43,37
801804,89833010718361120241227PRD000013,6.90E+12,七度空间少女甜睡420棉卫生巾（4片）,,12,1,18:21.0,18:21.0,2025/4/22,卫生,B69,48,17
311138,YS202409291346260001,6.90E+12,惠尔康芦柑,,2,1,46:27.0,46:27.0,2025/3/28,柑橘,A68,9,42
368374,YS202410130201020001,6.90E+12,伊力小酒,,15.9,1,01:02.0,01:02.0,2025/3/30,酒类,B69,23,69
1824484,YS202503170430280001,6.90E+12,种子酒,,85,1,30:29.0,30:29.0,2025/4/10,酒液,A69,92,43
2606056,YS202504192115310001,6.90E+12,菊乐酸乐奶原味70g,,6,1,15:31.0,15:31.0,2025/4/19,乳品,B70,100,5
619812,YS202412010015250001,6.90E+12,五丰臻我泰国金枕榴莲冰淇淋65g,,7,1,15:25.0,15:25.0,2025/2/4,冻冰淇,A69,59,81
430890,YS202410280023220001,6.90E+12,五丰宁波风味黑芝麻大汤圆500g,,11.5,1,23:22.0,23:22.0,2025/3/18,食品,B70,25,7
1391092,YS202502160258270001,6.90E+12,70g臻我爆珠粉荔味冰淇淋,,5,1,58:28.0,58:28.0,2025/3/23,甜品,A70,62,66
1021842,YS202501190600420001,6.90E+12,70克爽一族暴打青柠味棒冰,,3,1,00:43.0,00:43.0,2025/4/15,冰棒,B71,87,30
1717000,YS202503110555360001,6.91E+12,普陀山杨梅酒185克,,8,2,55:37.0,55:37.0,2025/3/17,酒类,A70,76,34
901038,YS202501070025590001,6.91E+12,冠生园芝麻压缩饼干118g,,5,1,25:59.0,25:59.0,2025/4/8,饼干,B71,94,60
2241954,YS202504051640390001,6.91E+12,剪刀,,1,1,40:39.0,40:39.0,2025/4/5,工具,A71,56,58
1753988,YS202503131144300001,6.91E+12,旺旺热带水果味果冻爽150g,,3,1,44:31.0,44:31.0,2025/4/3,果冻,B72,21,5
485284,89833010718361120241108PRD000004,6.91E+12,百事可乐清柠500ml,,3.3,1,08:06.0,08:06.0,2025/4/13,饮料,A71,36,8
334612,YS202410040811360001,6.91E+12,祐康上汤猪肉水饺450g,,9.5,1,11:36.0,11:36.0,2025/4/14,食品,B72,0,80
2048884,YS202503280113190002,6.91E+12,雪碧680ml,,4,1,13:19.0,13:19.0,2025/4/2,饮料,A72,91,60
494620,YS202411091728570001,6.91E+12,奇强透明皂,,4,1,28:57.0,28:57.0,2024/11/13,洁用品,B73,52,88
522,2455c3ebbaf8435d8559a4702284303e,6.91E+12,N伊利畅轻蓝莓紫米爆珠风味发酵乳(250g),,10.9,1,20:46.0,20:46.0,2025/1/25,乳品,A72,82,97
